,id,commence_time,home_team,away_team,Player Name,point,over price,under price
0,a521a13f2cf073291f8bffac0ba75837,2024-12-05 00:40:00+00:00,Boston Celtics,Detroit Pistons,Jaden Ivey,3.5,1.6800000000000002,2.14
1,a521a13f2cf073291f8bffac0ba75837,2024-12-05 00:40:00+00:00,Boston Celtics,Detroit Pistons,Cade Cunningham,7.5,1.98,1.8
2,a521a13f2cf073291f8bffac0ba75837,2024-12-05 00:40:00+00:00,Boston Celtics,Detroit Pistons,Jayson Tatum,5.5,1.78,2.0
3,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Nicolas Claxton,2.5,1.98,1.8
4,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Dennis Schroder,6.5,1.74,2.06
5,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Tyrese Haliburton,9.5,2.08,1.72
6,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Pascal Siakam,3.5,2.06,1.74
7,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,Jimmy Butler,4.5,1.65,2.22
8,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,LeBron James,8.5,1.82,1.96
9,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,Austin Reaves,4.5,1.88,1.88
10,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,Anthony Davis,3.5,2.06,1.74
11,417efaa5b7a4706dfa04b33aef252675,2024-12-05 00:40:00+00:00,Philadelphia 76ers,Orlando Magic,Franz Wagner,6.5,2.18,1.67
12,417efaa5b7a4706dfa04b33aef252675,2024-12-05 00:40:00+00:00,Philadelphia 76ers,Orlando Magic,Tyrese Maxey,5.5,2.3,1.6
13,417efaa5b7a4706dfa04b33aef252675,2024-12-05 00:40:00+00:00,Philadelphia 76ers,Orlando Magic,Jalen Suggs,3.5,1.6,2.3
14,f1ab290af81df58166c626360d5e62cc,2024-12-05 01:10:00+00:00,Milwaukee Bucks,Atlanta Hawks,Damian Lillard,7.5,1.94,1.83
15,f1ab290af81df58166c626360d5e62cc,2024-12-05 01:10:00+00:00,Milwaukee Bucks,Atlanta Hawks,Jalen Johnson,4.5,1.67,2.18
16,f1ab290af81df58166c626360d5e62cc,2024-12-05 01:10:00+00:00,Milwaukee Bucks,Atlanta Hawks,Trae Young,11.5,1.88,1.88
17,f1ab290af81df58166c626360d5e62cc,2024-12-05 01:10:00+00:00,Milwaukee Bucks,Atlanta Hawks,Giannis Antetokounmpo,6.5,1.96,1.83
18,a521a13f2cf073291f8bffac0ba75837,2024-12-05 00:40:00+00:00,Boston Celtics,Detroit Pistons,Jaden Ivey,3.5,1.6800000000000002,2.14
19,a521a13f2cf073291f8bffac0ba75837,2024-12-05 00:40:00+00:00,Boston Celtics,Detroit Pistons,Cade Cunningham,7.5,1.98,1.8
20,a521a13f2cf073291f8bffac0ba75837,2024-12-05 00:40:00+00:00,Boston Celtics,Detroit Pistons,Jayson Tatum,5.5,1.78,2.0
21,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Nicolas Claxton,2.5,1.98,1.8
