,id,commence_time,home_team,away_team,Player Name,point,over price,under price
86,363cc300fd430fdf4510ff652bc54ef7,2024-11-30 03:10:00+00:00,Los Angeles Lakers,Oklahoma City Thunder,LeBron James,21.5,1.87,1.9
87,363cc300fd430fdf4510ff652bc54ef7,2024-11-30 03:10:00+00:00,Los Angeles Lakers,Oklahoma City Thunder,Anthony Davis,25.5,1.82,1.96
88,363cc300fd430fdf4510ff652bc54ef7,2024-11-30 03:10:00+00:00,Los Angeles Lakers,Oklahoma City Thunder,Dalton Knecht,13.5,1.88,1.88
89,363cc300fd430fdf4510ff652bc54ef7,2024-11-30 03:10:00+00:00,Los Angeles Lakers,Oklahoma City Thunder,Luguentz Dort,9.5,1.88,1.88
90,363cc300fd430fdf4510ff652bc54ef7,2024-11-30 03:10:00+00:00,Los Angeles Lakers,Oklahoma City Thunder,D'Angelo Russell,12.5,2.06,1.74
91,363cc300fd430fdf4510ff652bc54ef7,2024-11-30 03:10:00+00:00,Los Angeles Lakers,Oklahoma City Thunder,Austin Reaves,15.5,1.9300000000000002,1.85
92,ced44c7cacce1e7ddc97f529434326b6,2024-11-30 03:10:00+00:00,Portland Trail Blazers,Sacramento Kings,Deni Avdija,12.5,1.77,2.02
93,ced44c7cacce1e7ddc97f529434326b6,2024-11-30 03:10:00+00:00,Portland Trail Blazers,Sacramento Kings,Kevin Huerter,7.5,1.82,1.96
94,ced44c7cacce1e7ddc97f529434326b6,2024-11-30 03:10:00+00:00,Portland Trail Blazers,Sacramento Kings,De'Aaron Fox,29.5,1.98,1.78
95,ced44c7cacce1e7ddc97f529434326b6,2024-11-30 03:10:00+00:00,Portland Trail Blazers,Sacramento Kings,Shaedon Sharpe,18.5,1.98,1.8
96,ced44c7cacce1e7ddc97f529434326b6,2024-11-30 03:10:00+00:00,Portland Trail Blazers,Sacramento Kings,Keegan Murray,14.5,1.85,1.9300000000000002
97,ced44c7cacce1e7ddc97f529434326b6,2024-11-30 03:10:00+00:00,Portland Trail Blazers,Sacramento Kings,Scoot Henderson,11.5,1.8,1.98
98,ced44c7cacce1e7ddc97f529434326b6,2024-11-30 03:10:00+00:00,Portland Trail Blazers,Sacramento Kings,Domantas Sabonis,21.5,1.96,1.82
99,ced44c7cacce1e7ddc97f529434326b6,2024-11-30 03:10:00+00:00,Portland Trail Blazers,Sacramento Kings,Deandre Ayton,15.5,1.9,1.87
100,ced44c7cacce1e7ddc97f529434326b6,2024-11-30 03:10:00+00:00,Portland Trail Blazers,Sacramento Kings,Keon Ellis,7.5,1.78,1.98
101,ced44c7cacce1e7ddc97f529434326b6,2024-11-30 03:10:00+00:00,Portland Trail Blazers,Sacramento Kings,Toumani Camara,8.5,1.9300000000000002,1.85
102,ced44c7cacce1e7ddc97f529434326b6,2024-11-30 03:10:00+00:00,Portland Trail Blazers,Sacramento Kings,Anfernee Simons,21.5,1.98,1.8
